# Sample flow file,,,,,
# Scenario C flow,,,,,
# To be processed using flow stress calculator (FlowStress_main.py),,,,,
# Robert Morden University of Melbourne February 2024,,,,,
date,C1,C2,C3,C4,C5
1920-08-01,569.5298,1424.0838,4434.3189,9278.3218,81.8101
1920-09-01,247.562,1130.4301,2947.894,7697.484,58.1938
1920-10-01,91.0145,445.113,1203.4786,3332.0019,6.9255
1920-11-01,56.3487,378.6512,829.3572,2578.2687,1.6843
1920-12-01,14.0422,119.9369,225.183,755.8188,0.021
1921-01-01,102.936,186.4147,679.4265,1876.0284,3.7283
1921-02-01,20.1729,123.2586,149.6608,594.9139,0.0254
1921-03-01,17.7824,114.1934,107.9192,359.2783,0.0039
1921-04-01,3.8179,106.3932,36.5643,222.9954,0.0074
1921-05-01,47.8137,226.15,489.9844,3456.5902,3.9326
1921-06-01,55.1967,167.528,420.5033,2270.849,4.0329
1921-07-01,187.5671,466.1881,2344.2249,6798.584,46.8108
1921-08-01,419.2618,1310.6055,5046.4114,13972.1124,109.5376
1921-09-01,475.8311,1679.9466,5604.3503,17545.9647,248.1967
1921-10-01,138.2342,331.6464,1765.9661,6313.1873,11.5681
1921-11-01,47.0855,150.034,561.6226,1538.9719,0.232
1921-12-01,24.7643,186.4984,318.1357,1019.5937,0.0307
1922-01-01,5.1181,109.1984,82.8078,304.4036,0.0036
1922-02-01,7.2508,104.9348,55.2971,211.472,0.0051
1922-03-01,1.3218,107.0952,16.6681,165.6943,0.0038
1922-04-01,5.3035,108.2072,66.1163,326.463,0.095
1922-05-01,83.6128,236.6508,792.2552,3502.4639,6.8627
1922-06-01,42.5084,259.5306,756.326,3708.0304,9.2326
1922-07-01,50.0403,245.0557,1095.7624,3242.7294,9.3341
1922-08-01,134.2163,716.9986,3699.9629,9854.3899,240.0359
1922-09-01,115.013,938.0553,2442.6811,7685.2185,25.694
1922-10-01,309.6451,1308.9796,4298.9616,17559.3442,424.8394
1922-11-01,40.2644,109.7405,745.2437,1993.4424,2.1944
1922-12-01,58.5432,297.5572,847.7769,3572.3857,30.2195
1923-01-01,14.1361,115.1714,199.1921,904.998,0.252
